timestamp,value
2022-05-07 10:00:00,16719
2022-05-07 10:30:00,16764
2022-05-07 11:00:00,16636
2022-05-07 11:30:00,18205
2022-05-07 12:00:00,18034
2022-05-07 12:30:00,17700
2022-05-07 13:00:00,16970
2022-05-07 13:30:00,17983
2022-05-07 14:00:00,18230
2022-05-07 14:30:00,18073
2022-05-07 15:00:00,17471
2022-05-07 15:30:00,15872
2022-05-07 16:00:00,13784
2022-05-07 16:30:00,13341
2022-05-07 17:00:00,15857
2022-05-07 17:30:00,18396
2022-05-07 18:00:00,21500
2022-05-07 18:30:00,23368
2022-05-07 19:00:00,24977
2022-05-07 19:30:00,24747
2022-05-07 20:00:00,23895
2022-05-07 20:30:00,24153
2022-05-07 21:00:00,24778
2022-05-07 21:30:00,24533
2022-05-07 22:00:00,24478
2022-05-07 22:30:00,24253
2022-05-07 23:00:00,23299
2022-05-07 23:30:00,22155
2022-05-08 00:00:00,19329
2022-05-08 00:30:00,15933
2022-05-08 01:00:00,13410
2022-05-08 01:30:00,10614
2022-05-08 02:00:00,8934
2022-05-08 02:30:00,7079
2022-05-08 03:00:00,5803
2022-05-08 03:30:00,4992
2022-05-08 04:00:00,4555
2022-05-08 04:30:00,3601
2022-05-08 05:00:00,3643
2022-05-08 05:30:00,4924
2022-05-08 06:00:00,6649
2022-05-08 06:30:00,10748
2022-05-08 07:00:00,12731
2022-05-08 07:30:00,15178
2022-05-08 08:00:00,16731
2022-05-08 08:30:00,18521
2022-05-08 09:00:00,17924
2022-05-08 09:30:00,17129
2022-05-08 10:00:00,15820
2022-05-08 10:30:00,16405
2022-05-08 11:00:00,15710
2022-05-08 11:30:00,16406
2022-05-08 12:00:00,17040
2022-05-08 12:30:00,16998
2022-05-08 13:00:00,16524
2022-05-08 13:30:00,17157
2022-05-08 14:00:00,17341
2022-05-08 14:30:00,17716
2022-05-08 15:00:00,17135
2022-05-08 15:30:00,15591
2022-05-08 16:00:00,13942
2022-05-08 16:30:00,13215
2022-05-08 17:00:00,16320
2022-05-08 17:30:00,19539
2022-05-08 18:00:00,21553
2022-05-08 18:30:00,23100
2022-05-08 19:00:00,24705
2022-05-08 19:30:00,23913
2022-05-08 20:00:00,22283
2022-05-08 20:30:00,22808
2022-05-08 21:00:00,22239
2022-05-08 21:30:00,21989
2022-05-08 22:00:00,22689
2022-05-08 22:30:00,23756
2022-05-08 23:00:00,24182
2022-05-08 23:30:00,24184
2022-05-09 00:00:00,23849
2022-05-09 00:30:00,22495
2022-05-09 01:00:00,20367
2022-05-09 01:30:00,18368
2022-05-09 02:00:00,17499
2022-05-09 02:30:00,15607
2022-05-09 03:00:00,13502
2022-05-09 03:30:00,11670
2022-05-09 04:00:00,9956
2022-05-09 04:30:00,5950
2022-05-09 05:00:00,4023
2022-05-09 05:30:00,3499
2022-05-09 06:00:00,3663
2022-05-09 06:30:00,4608
2022-05-09 07:00:00,5226
2022-05-09 07:30:00,6154
2022-05-09 08:00:00,7082
2022-05-09 08:30:00,8917
2022-05-09 09:00:00,9965
2022-05-09 09:30:00,12488
2022-05-09 10:00:00,12845
2022-05-09 10:30:00,14960
2022-05-09 11:00:00,15195
2022-05-09 11:30:00,16331
2022-05-09 12:00:00,16385
2022-05-09 12:30:00,16704
2022-05-09 13:00:00,17450
2022-05-09 13:30:00,17458
2022-05-09 14:00:00,16849
2022-05-09 14:30:00,16880
2022-05-09 15:00:00,16951
2022-05-09 15:30:00,16926
2022-05-09 16:00:00,16376
2022-05-09 16:30:00,16454
2022-05-09 17:00:00,17768
2022-05-09 17:30:00,19335
2022-05-09 18:00:00,20035
2022-05-09 18:30:00,21023
2022-05-09 19:00:00,21977
2022-05-09 19:30:00,20987
2022-05-09 20:00:00,19159
2022-05-09 20:30:00,19801
2022-05-09 21:00:00,20361
2022-05-09 21:30:00,20651
2022-05-09 22:00:00,20833
2022-05-09 22:30:00,22467
2022-05-09 23:00:00,23285
2022-05-09 23:30:00,23652
2022-05-10 00:00:00,23701
2022-05-10 00:30:00,21532
2022-05-10 01:00:00,20557
2022-05-10 01:30:00,18415
2022-05-10 02:00:00,17813
2022-05-10 02:30:00,16223
2022-05-10 03:00:00,13777
2022-05-10 03:30:00,11818
2022-05-10 04:00:00,10499
2022-05-10 04:30:00,6180
2022-05-10 05:00:00,4096
2022-05-10 05:30:00,3476
2022-05-10 06:00:00,3259
2022-05-10 06:30:00,3468
2022-05-10 07:00:00,3690
2022-05-10 07:30:00,5047
2022-05-10 08:00:00,5503
2022-05-10 08:30:00,6667
2022-05-10 09:00:00,8014
2022-05-10 09:30:00,10532
2022-05-10 10:00:00,11486
2022-05-10 10:30:00,13733
2022-05-10 11:00:00,14525
2022-05-10 11:30:00,15314
2022-05-10 12:00:00,16013
2022-05-10 12:30:00,16268
2022-05-10 13:00:00,16610
2022-05-10 13:30:00,16496
2022-05-10 14:00:00,16885
2022-05-10 14:30:00,16396
2022-05-10 15:00:00,15796
2022-05-10 15:30:00,15545
2022-05-10 16:00:00,15642
2022-05-10 16:30:00,15531
2022-05-10 17:00:00,16410
2022-05-10 17:30:00,17684
2022-05-10 18:00:00,17992
2022-05-10 18:30:00,18285
2022-05-10 19:00:00,17697
2022-05-10 19:30:00,16452
2022-05-10 20:00:00,16195
2022-05-10 20:30:00,16545
2022-05-10 21:00:00,15989
2022-05-10 21:30:00,15763
2022-05-10 22:00:00,14767
2022-05-10 22:30:00,14157
2022-05-10 23:00:00,12939
2022-05-10 23:30:00,11801
2022-05-11 00:00:00,9595
2022-05-11 00:30:00,7267
2022-05-11 01:00:00,5616
2022-05-11 01:30:00,4253
2022-05-11 02:00:00,3261
2022-05-11 02:30:00,2770
2022-05-11 03:00:00,2240
2022-05-11 03:30:00,2084
2022-05-11 04:00:00,2407
2022-05-11 04:30:00,2262
2022-05-11 05:00:00,2728
2022-05-11 05:30:00,4273
2022-05-11 06:00:00,6194
2022-05-11 06:30:00,10158
2022-05-11 07:00:00,12697
2022-05-11 07:30:00,14281
2022-05-11 08:00:00,16009
2022-05-11 08:30:00,17659
2022-05-11 09:00:00,17250
2022-05-11 09:30:00,16687
2022-05-11 10:00:00,14465
2022-05-11 10:30:00,14373
2022-05-11 11:00:00,14599
2022-05-11 11:30:00,15212
2022-05-11 12:00:00,16026
2022-05-11 12:30:00,15526
2022-05-11 13:00:00,15672
2022-05-11 13:30:00,16419
2022-05-11 14:00:00,16083
2022-05-11 14:30:00,16352
2022-05-11 15:00:00,16535
2022-05-11 15:30:00,16248
2022-05-11 16:00:00,14959
2022-05-11 16:30:00,14201
2022-05-11 17:00:00,16142
2022-05-11 17:30:00,18163
2022-05-11 18:00:00,20715
2022-05-11 18:30:00,21256
2022-05-11 19:00:00,21528
2022-05-11 19:30:00,20720
2022-05-11 20:00:00,20604
2022-05-11 20:30:00,19786
2022-05-11 21:00:00,19471
2022-05-11 21:30:00,19116
2022-05-11 22:00:00,18358
2022-05-11 22:30:00,16440
2022-05-11 23:00:00,14821
2022-05-11 23:30:00,12022
2022-05-12 00:00:00,9701
2022-05-12 00:30:00,7757
2022-05-12 01:00:00,6003
2022-05-12 01:30:00,4648
2022-05-12 02:00:00,3805
2022-05-12 02:30:00,3093
2022-05-12 03:00:00,2487
2022-05-12 03:30:00,2164
2022-05-12 04:00:00,2288
2022-05-12 04:30:00,2083
2022-05-12 05:00:00,2452
2022-05-12 05:30:00,4282
2022-05-12 06:00:00,6142
2022-05-12 06:30:00,10744
2022-05-12 07:00:00,13034
2022-05-12 07:30:00,15724
2022-05-12 08:00:00,18102
2022-05-12 08:30:00,19748
2022-05-12 09:00:00,18510
2022-05-12 09:30:00,17502
2022-05-12 10:00:00,15832
2022-05-12 10:30:00,15940
2022-05-12 11:00:00,15064
2022-05-12 11:30:00,16927
2022-05-12 12:00:00,16871
2022-05-12 12:30:00,17325
2022-05-12 13:00:00,16350
2022-05-12 13:30:00,17244
2022-05-12 14:00:00,18778
2022-05-12 14:30:00,19036
2022-05-12 15:00:00,18549
2022-05-12 15:30:00,16263
2022-05-12 16:00:00,13781
2022-05-12 16:30:00,13197
2022-05-12 17:00:00,14909
2022-05-12 17:30:00,18695
2022-05-12 18:00:00,21494
2022-05-12 18:30:00,23426
2022-05-12 19:00:00,25057
2022-05-12 19:30:00,26062
2022-05-12 20:00:00,20944
2022-05-12 20:30:00,20583
2022-05-12 21:00:00,22343
2022-05-12 21:30:00,22704
2022-05-12 22:00:00,20090
2022-05-12 22:30:00,21338
2022-05-12 23:00:00,18853
2022-05-12 23:30:00,14548
2022-05-13 00:00:00,12933
2022-05-13 00:30:00,11301
2022-05-13 01:00:00,8095
2022-05-13 01:30:00,6266
2022-05-13 02:00:00,4752
2022-05-13 02:30:00,3446
2022-05-13 03:00:00,2793
2022-05-13 03:30:00,2333
2022-05-13 04:00:00,2468
2022-05-13 04:30:00,2059
2022-05-13 05:00:00,2411
2022-05-13 05:30:00,4204
2022-05-13 06:00:00,6516
2022-05-13 06:30:00,11706
2022-05-13 07:00:00,14894
2022-05-13 07:30:00,17894
2022-05-13 08:00:00,18081
2022-05-13 08:30:00,19597
2022-05-13 09:00:00,19047
2022-05-13 09:30:00,19060
2022-05-13 10:00:00,17041
2022-05-13 10:30:00,16354
2022-05-13 11:00:00,15259
2022-05-13 11:30:00,16470
2022-05-13 12:00:00,17146
2022-05-13 12:30:00,17220
2022-05-13 13:00:00,16932
2022-05-13 13:30:00,17515
2022-05-13 14:00:00,17285
2022-05-13 14:30:00,17467
2022-05-13 15:00:00,16869
2022-05-13 15:30:00,16383
2022-05-13 16:00:00,14727
2022-05-13 16:30:00,14059
2022-05-13 17:00:00,16707
2022-05-13 17:30:00,20486
2022-05-13 18:00:00,22207
2022-05-13 18:30:00,23183
2022-05-13 19:00:00,24873
2022-05-13 19:30:00,24028
2022-05-13 20:00:00,22822
2022-05-13 20:30:00,22831
2022-05-13 21:00:00,23148
2022-05-13 21:30:00,23005
2022-05-13 22:00:00,23506
2022-05-13 22:30:00,22493
2022-05-13 23:00:00,20703
2022-05-13 23:30:00,18013
2022-05-14 00:00:00,14505
2022-05-14 00:30:00,11389
2022-05-14 01:00:00,8924
2022-05-14 01:30:00,7135
2022-05-14 02:00:00,5649
2022-05-14 02:30:00,4544
2022-05-14 03:00:00,3542
2022-05-14 03:30:00,3086
2022-05-14 04:00:00,3091
2022-05-14 04:30:00,2590
2022-05-14 05:00:00,2706
2022-05-14 05:30:00,4336
2022-05-14 06:00:00,6237
2022-05-14 06:30:00,10724
2022-05-14 07:00:00,13183
2022-05-14 07:30:00,15723
2022-05-14 08:00:00,17752
2022-05-14 08:30:00,19645
2022-05-14 09:00:00,18448
2022-05-14 09:30:00,17796
2022-05-14 10:00:00,16361
2022-05-14 10:30:00,16636
2022-05-14 11:00:00,15606
2022-05-14 11:30:00,17003
2022-05-14 12:00:00,17538
2022-05-14 12:30:00,16979
2022-05-14 13:00:00,16844
2022-05-14 13:30:00,17372
2022-05-14 14:00:00,17667
2022-05-14 14:30:00,17859
2022-05-14 15:00:00,17357
2022-05-14 15:30:00,16100
2022-05-14 16:00:00,14347
2022-05-14 16:30:00,13630
2022-05-14 17:00:00,16197
2022-05-14 17:30:00,18210
2022-05-14 18:00:00,21282
2022-05-14 18:30:00,22623
2022-05-14 19:00:00,24035
2022-05-14 19:30:00,24056
2022-05-14 20:00:00,23987
2022-05-14 20:30:00,24289
2022-05-14 21:00:00,24134
2022-05-14 21:30:00,24141
2022-05-14 22:00:00,24661
2022-05-14 22:30:00,24114
2022-05-14 23:00:00,23611
2022-05-14 23:30:00,21287
2022-05-15 00:00:00,19491
2022-05-15 00:30:00,16128
2022-05-15 01:00:00,13044
2022-05-15 01:30:00,9984
2022-05-15 02:00:00,8526
2022-05-15 02:30:00,7009
2022-05-15 03:00:00,5525
2022-05-15 03:30:00,4688
2022-05-15 04:00:00,4665
2022-05-15 04:30:00,3542
2022-05-15 05:00:00,3163
2022-05-15 05:30:00,4547
2022-05-15 06:00:00,6346
2022-05-15 06:30:00,10699
2022-05-15 07:00:00,12050
2022-05-15 07:30:00,14555
2022-05-15 08:00:00,16322
2022-05-15 08:30:00,18762
2022-05-15 09:00:00,18321
2022-05-15 09:30:00,17235
2022-05-15 10:00:00,15496
2022-05-15 10:30:00,15859
2022-05-15 11:00:00,15559
2022-05-15 11:30:00,16873
2022-05-15 12:00:00,17350
2022-05-15 12:30:00,16611
2022-05-15 13:00:00,16543
2022-05-15 13:30:00,16753
2022-05-15 14:00:00,17552
2022-05-15 14:30:00,17361
2022-05-15 15:00:00,16508
2022-05-15 15:30:00,15776
2022-05-15 16:00:00,14232
2022-05-15 16:30:00,13784
2022-05-15 17:00:00,16867
2022-05-15 17:30:00,19906
2022-05-15 18:00:00,21668
2022-05-15 18:30:00,23098
2022-05-15 19:00:00,24319
2022-05-15 19:30:00,23800
2022-05-15 20:00:00,22649
2022-05-15 20:30:00,23190
2022-05-15 21:00:00,22209
2022-05-15 21:30:00,22105
2022-05-15 22:00:00,23041
2022-05-15 22:30:00,23974
2022-05-15 23:00:00,24057
2022-05-15 23:30:00,23997
2022-05-16 00:00:00,23174
2022-05-16 00:30:00,21534
2022-05-16 01:00:00,20240
2022-05-16 01:30:00,18434
2022-05-16 02:00:00,17382
2022-05-16 02:30:00,14870
2022-05-16 03:00:00,12921
2022-05-16 03:30:00,11258
2022-05-16 04:00:00,9869
2022-05-16 04:30:00,6061
2022-05-16 05:00:00,4150
2022-05-16 05:30:00,3688
2022-05-16 06:00:00,3811
2022-05-16 06:30:00,4938
2022-05-16 07:00:00,5248
2022-05-16 07:30:00,6972
2022-05-16 08:00:00,7885
2022-05-16 08:30:00,9526
2022-05-16 09:00:00,10750
2022-05-16 09:30:00,12899
2022-05-16 10:00:00,12950
2022-05-16 10:30:00,14145
2022-05-16 11:00:00,14724
2022-05-16 11:30:00,15667
2022-05-16 12:00:00,16016
2022-05-16 12:30:00,16245
2022-05-16 13:00:00,17156
2022-05-16 13:30:00,17194
2022-05-16 14:00:00,16993
2022-05-16 14:30:00,17286
2022-05-16 15:00:00,17109
2022-05-16 15:30:00,17115
2022-05-16 16:00:00,16437
2022-05-16 16:30:00,15986
2022-05-16 17:00:00,17735
2022-05-16 17:30:00,19247
2022-05-16 18:00:00,20555
2022-05-16 18:30:00,21424
2022-05-16 19:00:00,22252
2022-05-16 19:30:00,21379
2022-05-16 20:00:00,20043
2022-05-16 20:30:00,19941
2022-05-16 21:00:00,19947
2022-05-16 21:30:00,20601
2022-05-16 22:00:00,21109
2022-05-16 22:30:00,22185
2022-05-16 23:00:00,22255
2022-05-16 23:30:00,23286
2022-05-17 00:00:00,23263
2022-05-17 00:30:00,22356
2022-05-17 01:00:00,20247
2022-05-17 01:30:00,19261
2022-05-17 02:00:00,18335
2022-05-17 02:30:00,15881
2022-05-17 03:00:00,14076
2022-05-17 03:30:00,12215
2022-05-17 04:00:00,10492
2022-05-17 04:30:00,6297
2022-05-17 05:00:00,4328
2022-05-17 05:30:00,3426
2022-05-17 06:00:00,3367
2022-05-17 06:30:00,3930
2022-05-17 07:00:00,3834
2022-05-17 07:30:00,5166
2022-05-17 08:00:00,6704
2022-05-17 08:30:00,8252
2022-05-17 09:00:00,8872
2022-05-17 09:30:00,10157
2022-05-17 10:00:00,11490
2022-05-17 10:30:00,13701
2022-05-17 11:00:00,14623
2022-05-17 11:30:00,15373
2022-05-17 12:00:00,15798
2022-05-17 12:30:00,16478
2022-05-17 13:00:00,16986
2022-05-17 13:30:00,16375
2022-05-17 14:00:00,17545
2022-05-17 14:30:00,17532
2022-05-17 15:00:00,16751
2022-05-17 15:30:00,16425
2022-05-17 16:00:00,16231
2022-05-17 16:30:00,16257
2022-05-17 17:00:00,16875
2022-05-17 17:30:00,18041
2022-05-17 18:00:00,18055
2022-05-17 18:30:00,18276
2022-05-17 19:00:00,18030
2022-05-17 19:30:00,17081
2022-05-17 20:00:00,16006
2022-05-17 20:30:00,16544
2022-05-17 21:00:00,16394
2022-05-17 21:30:00,16467
2022-05-17 22:00:00,15480
2022-05-17 22:30:00,14150
2022-05-17 23:00:00,12599
2022-05-17 23:30:00,11942
2022-05-18 00:00:00,9875
2022-05-18 00:30:00,7581
2022-05-18 01:00:00,5815
2022-05-18 01:30:00,4164
2022-05-18 02:00:00,3757
2022-05-18 02:30:00,2863
2022-05-18 03:00:00,2372
2022-05-18 03:30:00,1951
2022-05-18 04:00:00,2353
2022-05-18 04:30:00,2332
2022-05-18 05:00:00,2702
2022-05-18 05:30:00,4271
2022-05-18 06:00:00,6107
2022-05-18 06:30:00,10069
2022-05-18 07:00:00,11882
2022-05-18 07:30:00,14095
2022-05-18 08:00:00,15597
2022-05-18 08:30:00,18046
2022-05-18 09:00:00,17168
2022-05-18 09:30:00,16333
2022-05-18 10:00:00,14794
2022-05-18 10:30:00,14653
2022-05-18 11:00:00,14058
2022-05-18 11:30:00,15162
2022-05-18 12:00:00,15013
2022-05-18 12:30:00,15376
2022-05-18 13:00:00,14922
2022-05-18 13:30:00,16122
2022-05-18 14:00:00,16229
2022-05-18 14:30:00,16481
2022-05-18 15:00:00,16424
2022-05-18 15:30:00,15719
2022-05-18 16:00:00,15087
2022-05-18 16:30:00,14465
2022-05-18 17:00:00,16588
2022-05-18 17:30:00,17923
2022-05-18 18:00:00,20054
2022-05-18 18:30:00,21402
2022-05-18 19:00:00,21523
2022-05-18 19:30:00,20447
2022-05-18 20:00:00,20431
2022-05-18 20:30:00,19708
2022-05-18 21:00:00,19821
2022-05-18 21:30:00,19291
2022-05-18 22:00:00,18093
2022-05-18 22:30:00,16177
2022-05-18 23:00:00,14282
2022-05-18 23:30:00,11852
2022-05-19 00:00:00,9601
2022-05-19 00:30:00,7532
2022-05-19 01:00:00,5866
2022-05-19 01:30:00,4515
2022-05-19 02:00:00,3787
2022-05-19 02:30:00,2947
2022-05-19 03:00:00,2237
2022-05-19 03:30:00,2022
2022-05-19 04:00:00,2313
2022-05-19 04:30:00,1932
2022-05-19 05:00:00,2200
2022-05-19 05:30:00,4019
2022-05-19 06:00:00,5928
2022-05-19 06:30:00,9987
2022-05-19 07:00:00,12094
2022-05-19 07:30:00,14716
2022-05-19 08:00:00,16670
2022-05-19 08:30:00,18950
2022-05-19 09:00:00,17964
2022-05-19 09:30:00,17783
2022-05-19 10:00:00,15966
2022-05-19 10:30:00,15946
2022-05-19 11:00:00,15205
2022-05-19 11:30:00,16175
2022-05-19 12:00:00,16790
2022-05-19 12:30:00,17284
2022-05-19 13:00:00,16153
2022-05-19 13:30:00,17673
2022-05-19 14:00:00,18157
2022-05-19 14:30:00,17858
2022-05-19 15:00:00,17087
2022-05-19 15:30:00,16385
2022-05-19 16:00:00,15063
2022-05-19 16:30:00,13909
2022-05-19 17:00:00,16462
2022-05-19 17:30:00,18855
2022-05-19 18:00:00,21606
2022-05-19 18:30:00,22910
2022-05-19 19:00:00,23691
2022-05-19 19:30:00,22752
2022-05-19 20:00:00,22414
2022-05-19 20:30:00,21896
2022-05-19 21:00:00,21887
2022-05-19 21:30:00,21845
2022-05-19 22:00:00,21436
2022-05-19 22:30:00,19787
2022-05-19 23:00:00,18369
2022-05-19 23:30:00,15132
2022-05-20 00:00:00,12168
2022-05-20 00:30:00,9288
2022-05-20 01:00:00,7465
2022-05-20 01:30:00,5656
2022-05-20 02:00:00,4693
2022-05-20 02:30:00,3694
2022-05-20 03:00:00,3027
2022-05-20 03:30:00,2587
2022-05-20 04:00:00,2733
2022-05-20 04:30:00,2216
2022-05-20 05:00:00,2289
2022-05-20 05:30:00,3937
2022-05-20 06:00:00,5718
2022-05-20 06:30:00,10053
2022-05-20 07:00:00,12154
2022-05-20 07:30:00,15289
2022-05-20 08:00:00,17424
2022-05-20 08:30:00,19403
2022-05-20 09:00:00,18488
2022-05-20 09:30:00,17881
2022-05-20 10:00:00,16397
2022-05-20 10:30:00,16319
2022-05-20 11:00:00,15923
2022-05-20 11:30:00,17200
2022-05-20 12:00:00,17140
2022-05-20 12:30:00,17422
2022-05-20 13:00:00,17393
2022-05-20 13:30:00,17612
2022-05-20 14:00:00,17475
2022-05-20 14:30:00,17685
2022-05-20 15:00:00,16765
2022-05-20 15:30:00,15701
2022-05-20 16:00:00,14276
2022-05-20 16:30:00,13715
2022-05-20 17:00:00,15577
2022-05-20 17:30:00,18831
2022-05-20 18:00:00,21971
2022-05-20 18:30:00,23814
2022-05-20 19:00:00,24147
2022-05-20 19:30:00,23300
2022-05-20 20:00:00,23237
2022-05-20 20:30:00,23018
2022-05-20 21:00:00,22814
2022-05-20 21:30:00,22716
2022-05-20 22:00:00,22838
2022-05-20 22:30:00,21546
2022-05-20 23:00:00,19205
2022-05-20 23:30:00,17041
2022-05-21 00:00:00,14569
2022-05-21 00:30:00,11396
2022-05-21 01:00:00,8719
2022-05-21 01:30:00,6717
2022-05-21 02:00:00,5410
2022-05-21 02:30:00,4458
2022-05-21 03:00:00,3703
2022-05-21 03:30:00,3166
2022-05-21 04:00:00,3256
2022-05-21 04:30:00,2805
2022-05-21 05:00:00,3067
2022-05-21 05:30:00,4424
2022-05-21 06:00:00,6076
2022-05-21 06:30:00,10251
2022-05-21 07:00:00,12400
2022-05-21 07:30:00,15229
2022-05-21 08:00:00,17252
2022-05-21 08:30:00,19332
2022-05-21 09:00:00,18249
2022-05-21 09:30:00,18059
2022-05-21 10:00:00,15889
2022-05-21 10:30:00,16234
2022-05-21 11:00:00,15730
2022-05-21 11:30:00,16578
2022-05-21 12:00:00,17363
2022-05-21 12:30:00,16708
2022-05-21 13:00:00,16809
2022-05-21 13:30:00,17193
2022-05-21 14:00:00,18105
2022-05-21 14:30:00,19035
2022-05-21 15:00:00,17230
2022-05-21 15:30:00,15928
2022-05-21 16:00:00,14180
2022-05-21 16:30:00,13252
2022-05-21 17:00:00,15256
2022-05-21 17:30:00,17773
2022-05-21 18:00:00,21104
2022-05-21 18:30:00,23557
2022-05-21 19:00:00,24797
2022-05-21 19:30:00,24794
2022-05-21 20:00:00,24154
2022-05-21 20:30:00,24501
2022-05-21 21:00:00,24042
2022-05-21 21:30:00,24125
2022-05-21 22:00:00,23970
2022-05-21 22:30:00,25949
2022-05-21 23:00:00,25094
2022-05-21 23:30:00,23295
2022-05-22 00:00:00,20552
2022-05-22 00:30:00,16266
2022-05-22 01:00:00,13365
2022-05-22 01:30:00,10287
2022-05-22 02:00:00,7901
2022-05-22 02:30:00,6235
2022-05-22 03:00:00,4869
2022-05-22 03:30:00,3995
2022-05-22 04:00:00,3734
2022-05-22 04:30:00,3190
2022-05-22 05:00:00,2878
2022-05-22 05:30:00,4020
2022-05-22 06:00:00,6062
2022-05-22 06:30:00,9502
2022-05-22 07:00:00,11446
2022-05-22 07:30:00,13665
2022-05-22 08:00:00,15257
2022-05-22 08:30:00,17391
2022-05-22 09:00:00,16922
2022-05-22 09:30:00,16227
2022-05-22 10:00:00,15185
2022-05-22 10:30:00,15390
2022-05-22 11:00:00,14725
2022-05-22 11:30:00,15415
2022-05-22 12:00:00,15729
2022-05-22 12:30:00,16131
2022-05-22 13:00:00,16058
2022-05-22 13:30:00,16015
2022-05-22 14:00:00,16749
2022-05-22 14:30:00,16857
2022-05-22 15:00:00,16588
2022-05-22 15:30:00,15430
2022-05-22 16:00:00,14186
2022-05-22 16:30:00,13756
2022-05-22 17:00:00,15596
2022-05-22 17:30:00,17743
2022-05-22 18:00:00,19439
2022-05-22 18:30:00,21047
2022-05-22 19:00:00,22647
2022-05-22 19:30:00,21734
2022-05-22 20:00:00,21394
2022-05-22 20:30:00,20208
2022-05-22 21:00:00,20329
2022-05-22 21:30:00,20221
2022-05-22 22:00:00,20945
2022-05-22 22:30:00,22327
2022-05-22 23:00:00,22765
2022-05-22 23:30:00,22852
2022-05-23 00:00:00,22726
2022-05-23 00:30:00,21079
2022-05-23 01:00:00,19166
2022-05-23 01:30:00,17719
2022-05-23 02:00:00,16471
2022-05-23 02:30:00,14158
2022-05-23 03:00:00,12730
2022-05-23 03:30:00,10984
2022-05-23 04:00:00,9409
2022-05-23 04:30:00,5667
2022-05-23 05:00:00,3879
2022-05-23 05:30:00,3398
2022-05-23 06:00:00,3683
2022-05-23 06:30:00,4437
2022-05-23 07:00:00,4732
2022-05-23 07:30:00,6130
2022-05-23 08:00:00,6492
2022-05-23 08:30:00,8397
2022-05-23 09:00:00,9673
2022-05-23 09:30:00,11493
2022-05-23 10:00:00,11723
2022-05-23 10:30:00,14060
2022-05-23 11:00:00,14204
2022-05-23 11:30:00,15542
2022-05-23 12:00:00,15446
2022-05-23 12:30:00,15993
2022-05-23 13:00:00,16206
2022-05-23 13:30:00,16531
2022-05-23 14:00:00,15717
2022-05-23 14:30:00,15964
2022-05-23 15:00:00,15868
2022-05-23 15:30:00,16012
2022-05-23 16:00:00,16200
2022-05-23 16:30:00,15778
2022-05-23 17:00:00,16268
2022-05-23 17:30:00,18160
2022-05-23 18:00:00,19155
2022-05-23 18:30:00,20365
2022-05-23 19:00:00,21278
2022-05-23 19:30:00,20466
2022-05-23 20:00:00,20057
2022-05-23 20:30:00,23457
2022-05-23 21:00:00,18798
2022-05-23 21:30:00,19387
2022-05-23 22:00:00,19998
2022-05-23 22:30:00,21426
2022-05-23 23:00:00,22449
2022-05-23 23:30:00,22640
2022-05-24 00:00:00,22666
2022-05-24 00:30:00,21430
2022-05-24 01:00:00,20015
2022-05-24 01:30:00,18791
2022-05-24 02:00:00,17683
2022-05-24 02:30:00,15830
2022-05-24 03:00:00,13862
2022-05-24 03:30:00,11961
2022-05-24 04:00:00,10153
2022-05-24 04:30:00,6051
2022-05-24 05:00:00,3848
2022-05-24 05:30:00,2948
2022-05-24 06:00:00,3143
2022-05-24 06:30:00,3505
2022-05-24 07:00:00,3812
2022-05-24 07:30:00,4939
2022-05-24 08:00:00,5442
2022-05-24 08:30:00,6630
2022-05-24 09:00:00,7744
2022-05-24 09:30:00,10198
2022-05-24 10:00:00,11041
2022-05-24 10:30:00,13200
2022-05-24 11:00:00,14107
2022-05-24 11:30:00,15069
2022-05-24 12:00:00,15638
2022-05-24 12:30:00,15464
2022-05-24 13:00:00,15901
2022-05-24 13:30:00,16001
2022-05-24 14:00:00,16492
2022-05-24 14:30:00,16166
2022-05-24 15:00:00,15531
2022-05-24 15:30:00,15655
2022-05-24 16:00:00,15040
2022-05-24 16:30:00,15083
2022-05-24 17:00:00,16229
2022-05-24 17:30:00,17409
2022-05-24 18:00:00,17288
2022-05-24 18:30:00,17242
2022-05-24 19:00:00,17129
2022-05-24 19:30:00,16103
2022-05-24 20:00:00,16485
2022-05-24 20:30:00,16190
2022-05-24 21:00:00,15500
2022-05-24 21:30:00,15128
2022-05-24 22:00:00,14489
2022-05-24 22:30:00,13947
2022-05-24 23:00:00,12525
2022-05-24 23:30:00,11899
2022-05-25 00:00:00,9192
2022-05-25 00:30:00,6886
2022-05-25 01:00:00,4888
2022-05-25 01:30:00,4138
2022-05-25 02:00:00,3366
2022-05-25 02:30:00,2698
2022-05-25 03:00:00,2290
2022-05-25 03:30:00,2009
2022-05-25 04:00:00,2265
2022-05-25 04:30:00,2213
2022-05-25 05:00:00,2450
2022-05-25 05:30:00,3829
2022-05-25 06:00:00,5933
2022-05-25 06:30:00,9356
2022-05-25 07:00:00,11482
2022-05-25 07:30:00,13178
2022-05-25 08:00:00,14803
2022-05-25 08:30:00,16826
2022-05-25 09:00:00,16649
2022-05-25 09:30:00,15422
2022-05-25 10:00:00,13996
2022-05-25 10:30:00,13682
2022-05-25 11:00:00,13297
2022-05-25 11:30:00,14284
2022-05-25 12:00:00,14435
2022-05-25 12:30:00,14612
2022-05-25 13:00:00,14814
2022-05-25 13:30:00,15398
2022-05-25 14:00:00,15511
2022-05-25 14:30:00,15828
